name	HU_neg_017	HU_neg_028	HU_neg_034	HU_neg_051	HU_neg_060	HU_neg_078	HU_neg_091	HU_neg_093	HU_neg_099	HU_neg_110	HU_neg_130	HU_neg_134	HU_neg_138	HU_neg_149	HU_neg_152	HU_neg_175	HU_neg_178	HU_neg_185	HU_neg_204	HU_neg_208	QC1_001	QC1_002	QC1_003	QC1_005	QC1_006	QC1_008	QC1_009	QC1_011	QC1_012	QC1_014
M370T512	337076.976758878	1858971.56285185	331505.414734285	208221.969625799	6811121.57328094	4426716.59821403	998568.748301206	360511.279152049	2625828.69030054	132216.139207122	4332748.00409065	1874276.29416556	1701323.7971522	339344.195407715	2244905.35954752	309339.574516833	455735.00931196	18035.0192154948	1017767.04510434	218072.400039462	1213099.25375781	1159968.82819214	1107373.85592154	1059657.68746551	1056345.04437025	991608.455153981	943300.31228355	854902.480422202	784459.613118834	657437.64074278
M372T373	148617.098289853	258751.742586914	195535.179204148	590423.334401677	15750.1432372819	37600.780788086	1068613.51481741	38821.6606799971	2448467.67920534	978014.259301553	7287072.39680203	725360.393780691	844165.635666505	388167.202572694	241406.971906351	1383574.82629206	333261.553846116	851682.246837451	314908.562130469	62133.5795407356	1274780.01677649	1097780.50187538	1341656.67404815	1372252.90899543	1502650.13214489	1296342.10561801	1166923.29795639	1009675.49134116	992890.622886178	689890.810570196
M375T380	265739.156773814	5578176.19875711	1557668.90795914	294470.134321289	13299209.1439593	2904890.02003535	5281957.81449642	1061244.54425604	2618957.49602307	1751129.89669436	531933.733188667	3798561.25224524	5297581.32300521	9429744.41096712	4587188.58131225	4358485.67367397	1056865.70862988	693178.40228882	4317531.27066386	419431.74348938	4572363.93702575	4375088.60636601	4419023.83592316	4428479.88754576	4479222.91454615	3843749.79472052	3776864.2551094	3014443.75423852	2508708.03179689	2067513.79168854
M379T341	43866.9952298669	362363.344147506	1105419.84287041	79546.057898778	2830222.66351255	5505691.09522252	1708117.86964128	1028698.90128304	121780.536149846	520950.302764877	1101231.70528209	1273658.34554443	582767.64787064	1944295.84286208	688848.068044922	555682.969900533	2001635.63211871	383792.448204394	1165285.97284693	49514.6328615316	1125502.99976116	1108665.28561039	1097286.52364926	1084914.23207509	1146528.29728663	1018614.03630573	923759.088018393	814990.051532959	777712.284454102	586043.202285927
M383T435	1946611.54481605	13906399.658252	1944672.30476953	598879.33181913	13763653.6747749	7605192.09465998	1309335.48027243	1228351.50570508	16376723.4185829	1049602.60854785	8304118.41301872	4602669.91976748	10201412.4571646	5322072.17258204	16008918.309376	9944552.69692528	918549.862063361	68566.4102420223	8399949.5814262	369949.629089355	5467267.78881988	5076975.15140679	5152245.64873736	5199389.85457568	4830240.31927594	4456666.54577744	4216709.50720702	3513999.05903205	3347834.53855721	2454671.13742579
M384T435	287630.637567645	2398259.16633789	288441.188998178	86120.9955675295	2603391.09606974	1198866.46077739	207616.133295208	161091.939741895	2919076.44542832	159408.381173877	1312249.46324206	762370.620922136	1681138.98057664	858571.282699333	2907812.50469651	1796596.95072764	140507.981793438	5546.30173472684	1399139.78039874	59664.8589797771	849491.048991	762577.939093346	796031.960199828	772461.567218188	740601.054926213	685759.83320122	649165.075349959	511643.42935227	524601.653821774	390570.135809571
M385T296	124121.017723168	1166088.84926255	658108.761224415	93781.716310913	2373667.19367673	2978716.24859806	1834335.09693121	1715424.17843701	1015653.80246117	495160.897422216	2884906.08752787	2592516.311854	2296480.41605731	2195177.79058039	1060041.81334937	792430.352661008	2855052.5380397	76598.4978175507	2695391.75167444	175795.957529948	978916.97516529	1823509.73339773	2046043.93157997	2251572.89472202	2641249.91772245	1960146.64655377	2040022.81820849	1680817.64037197	1554583.15672231	1351941.83349199
M385T396	622011.928352538	7090773.34689095	1090059.52216929	286843.816071429	7847171.97552301	2546118.71505896	1935821.14092709	840085.487247071	5433378.47758898	402540.620131034	4805333.06853943	1690665.56175826	6837777.96648561	5787992.45574725	7158374.12814005	4526008.41034622	1407154.78040271	56822.6366881005	7699798.25772668	291788.048417065	3062760.71244829	3175022.79957227	3269554.17306477	3188316.48205868	3222863.85349432	2778879.62588184	2545425.12965403	2434962.88174299	2015263.73476325	1569543.75418983
M387T45	32467.5902809252	85292.5279374556	178855.80040345	88427.4910167947	170068.423930461	79270.5463980111	105507.502253761	47389.2650633176	80660.4932787198	11437.6484323027	118428.425737872	17443.5476690489	96903.178904288	156348.497725713	74550.8730393192	77135.0962594441	105054.611506934	30937.7815869597	119912.232783765	14174.6772420432	130077.617245789	131242.696783685	121535.708026964	86286.9123110962	103958.758123152	89125.9682149553	75891.027708576	67755.3909055004	76431.0668825228	49066.8715942397
M387T457	103261.222997328	2954443.64367197	501507.847306892	48042.3888728413	1411479.04379327	1961334.59353068	6671819.41007227	319580.315356617	697041.201118422	1280889.91462227	537205.678506571	721023.740114548	1772004.53736681	1027315.84469336	1123553.56746409	694715.817583064	961219.70221156	834665.852362353	1777567.89576115	1112337.48753929	1811767.53031836	1723043.26135694	1726415.78838415	1654964.9145101	1691607.25207141	1452499.79116714	1440596.1718024	1281003.0540818	1133664.66283893	949997.427409698
M389T309	104103.562146848	3155435.64842552	9871384.9285573	6129056.74028378	8929527.11594543	6644434.81821666	10086233.3478649	14749809.8430584	1106384.82423837	1007031.39715953	8965730.72567377	6522477.52138869	9920309.51549339	5287458.67021761	1213061.4415086	350604.925758044	1529242.81572844	39010.3577286202	17416249.6019408	1813021.2564724	8203027.46646551	7414674.41663784	7733836.65254983	7286576.55542422	7853210.02850583	6394993.93854651	5635944.96211895	5115191.97182116	4599429.85977991	3431949.11068079
M390T309	18528.4786028343	430059.984026989	1573738.73000521	949239.581686637	1445714.88828532	1042287.70637916	1608135.43724951	2651742.71237735	134012.618900112	138911.151139486	1535823.86310652	1005211.74114596	1712644.3743209	878936.463435081	168829.945289612	54102.7866075721	189548.351358336	4958.92167128906	3365879.82861898	288511.53766794	1221590.65910023	1125227.68412619	1175221.66104349	1168712.6111375	1186122.69448227	1004112.0236998	895910.301693407	818509.922353541	759779.543969392	556383.284244419
M391T346	715493.89736961	1972688.49372603	963288.412830004	372909.41517843	1152122.4866861	1693587.45827734	1126477.09838272	742646.032702979	708566.222186614	425716.583210563	995160.236333397	1158588.8416567	885534.01925711	964220.533306776	1167187.30660454	950266.762047798	607839.89374096	102211.142708998	1149764.4960547	166345.848537364	1292738.20817333	1516905.24927217	1724655.29215957	1682045.02053809	1735683.0394073	1538197.13810658	1336683.95979577	1068635.75559314	954058.606403164	651474.582667747
M393T375	8221.11153821615	6228.09646569292	244956.022693609	0	115596.799936336	15174.334377691	924951.977831752	544886.626686804	167938.953100053	3162.53122006722	916811.562810371	384332.918364583	26581.4106382812	56553.943221918	28499.6183509411	19868.5096536923	1416257.91875558	0	149944.891968114	1781.63019936391	197827.331450998	164189.608449643	236066.526624756	189950.591344415	198503.863473134	86376.6164211824	154121.410898437	161708.164597656	62681.9609146903	97298.589189441
M397T404	10605.4340876882	5775.32803292412	49670.4200487805	2842.83322865853	82514.255371189	15198.2462781343	61707.6901542968	92900.724257544	84677.2373256003	31083.9515723877	782393.639145741	641146.435434195	60959.4714758789	553269.919113318	591947.154455629	50305.9437271535	204546.191500488	5140.86967628309	1527394.33267551	8323.27607655659	1249012.21601136	1423490.57206368	1348351.19014693	1300177.32634316	1367024.23551241	1143488.55944331	1137523.54808174	938954.759899872	943812.26095715	781242.402929421
M403T45	130305.435035502	393517.601429915	296186.0004122	161728.524768498	518778.872511758	357968.56664366	487821.502774209	251440.871285429	494353.503323926	121271.248132796	328109.39847871	118720.661353892	513259.786801554	488100.57052728	277691.727324544	357393.714346074	402757.197506762	114170.912322669	127578.594351083	61892.0812922455	470994.961734647	431904.251606281	449697.589358995	384315.634307456	431433.416710127	355610.230215648	311292.313804874	274512.976218495	301009.668170265	217801.939960548
M404T45	34719.7230134538	88313.7334467274	87938.2601041004	33231.1291721703	137159.592627285	84230.2186530506	114123.750910107	60527.4385220052	118334.832296914	25454.4991796387	74412.3689733569	30700.0121623279	126812.298230439	119328.584660201	65102.7377614661	92529.0089960719	100527.404058345	28895.4637992355	28417.825718457	15527.1646714866	134429.822116955	113327.542634437	113174.234840716	105838.587971298	107676.018828303	90071.9792188018	68053.3293572852	64734.0598343541	76082.2294748671	53775.8918995206
M405T97	8411.77729954427	297216.404818837	72859.9941646875	0	218709.029972486	258038.990632961	227016.264826538	213597.126352815	243717.334583242	140565.246577605	228742.424193185	268352.056650723	108689.974764872	190401.543853947	100904.257316822	172877.219868859	154987.851549967	5444.86850911937	58210.8331546242	26528.3102062515	166696.543696943	167168.758703484	185991.287146152	163272.466998333	168516.245204593	138744.183470989	143491.204291889	102415.313198011	98352.5343893414	73916.7909800286
M405T411	252779.334940055	330403.37261286	2151265.98011627	172116.825976063	1980546.62649951	742958.259213867	4438840.34325105	929914.261869465	983033.059170572	133700.454794922	285208.279174281	1560369.96675684	808930.009283984	701205.61271874	1314775.22226423	2504542.80752878	684348.971621969	3308417.3370927	2500526.90199073	444560.011238397	1526373.56547207	1558656.31012301	1638744.20047257	1624559.60811545	1502384.0107613	1354580.2367865	1248981.23552167	1125152.93185342	1058993.70382108	859640.746709751
M406T410	19247.4485499238	23265.4210166016	335006.931891222	10743.4469051514	105981.228610137	109083.477745903	649285.433894372	138140.247341199	134904.919660303	2989.47859233399	288746.995520089	197974.011967285	117583.510493262	85777.4116085737	184915.577998047	359829.130579449	94677.2578691669	505345.859448784	411547.574798669	72623.3973173533	215099.997235256	216470.013730946	243219.785553783	226958.750711223	218896.293858073	182337.269536482	165545.530164527	151641.122002554	135634.654505108	113917.729902539
M417T515	60580.1459495719	182970.970595308	381697.456087677	18107.2758777174	534872.87327246	534257.790779083	1002517.22388293	48463.1613965693	326614.457205491	74178.9633989581	376777.022534646	484302.215505583	430619.103182723	760391.557292366	403401.171647513	301302.962976905	435933.270751135	42977.6465933463	919662.752359936	62660.1864411349	664256.802422023	705118.753302553	729649.617815507	720511.455453335	705190.194115423	614084.233840575	624047.964465942	532254.225657848	516580.03053803	435692.514719414
M425T346	71892.8974541946	3913158.73403414	426473.965209962	3265.97894024367	1160230.90973247	392689.026984197	265317.959102289	17491.5574700521	31902.5831904536	930517.803872645	109465.049914348	205429.281321149	261749.283162491	1572500.53703827	1820508.94626467	2368549.89924124	52497.6024051608	55996.899862603	1371096.05591024	144195.899321511	1407549.29659579	842875.647109374	807929.957079813	680181.018611572	563993.790514139	408438.447915778	365763.03888124	172953.884169602	175524.354512618	181166.312351563
M429T470	321114.731246819	858136.863032133	392025.325009901	295608.585951395	957693.407694852	758262.611713683	598179.236373974	259140.870367383	818700.097742805	248276.19790611	485714.322090984	673914.645422778	790304.870156722	482516.222611956	513568.909676757	429566.808216504	587166.367513732	84653.8247766844	1686117.59983108	134520.200052673	773762.945486536	752186.019416517	712607.53491189	668117.792432433	661930.380878908	546306.089612984	485730.565240249	416801.036029474	427151.086318508	319114.042806885
M435T1004	1136331.68734868	1336176.96486714	1405305.91013373	1384356.84036082	1226908.21742181	1347307.76843726	1521434.7534064	1490246.44284498	1469353.69915382	1483885.30486933	1359853.1424295	1446070.26458996	1369295.27696964	1305472.08651374	1295752.97842427	1227404.51589922	1281848.86292642	1225396.69376543	1087460.26172952	1186055.23904289	1002723.50584103	1183952.24244567	1263912.12461919	1270601.12744693	1394573.59974462	1290266.12552136	1391535.03873056	1286660.70600267	1142313.34474084	935143.876826832
M439T424	453283.76775551	1532718.69224946	1127069.86808389	328677.250425502	3151436.2116136	2729721.98526672	1290187.42987222	250313.04796596	3989856.78184438	2951316.22685906	304360.397347935	1163516.97127083	3357584.91962087	2147660.61697908	3482477.76122214	966979.90043089	2663173.91841103	132765.113561486	2395964.22495312	490521.923967464	2006637.71962207	1727122.67431679	1854660.82789501	1989011.76417129	1870637.69980158	1720404.35046059	1520336.56020031	1400151.19088803	1213613.75326135	1023179.80974735
M442T349	2001739.58044364	7888430.10210139	4484160.95092717	1738688.25111352	6625446.18554339	6222105.30429871	5578914.19899559	3936141.2117877	3884231.96767152	3622179.77222876	2266865.55850181	4664209.31339565	3769375.22878376	3047590.29849444	2442799.93289063	1355890.42663374	1614599.12584493	1418487.28240662	3523674.98196946	1122412.93926165	6868220.75748783	6504038.46476449	5260473.58246806	4340785.15923362	4240866.60846306	3268260.42617839	2880647.90851801	2378716.34744566	2123241.13690333	1523302.04070399
M443T380	197574.255445312	3137440.49876928	1038508.4333999	186096.74429906	2523522.98924535	1135866.24114572	1401464.98691964	719104.311720052	756946.509868902	1002254.21298241	347005.469020222	684561.949819909	2214673.97030553	1378082.91412105	950446.5473464	842379.056338541	234868.357382162	320123.863518396	514295.627860019	157173.3184021	2654379.02925756	1947957.78037538	1972407.71115521	1665025.93166953	1486368.26790288	974901.083876271	999455.795473029	760660.945618627	524889.065062553	436819.035707205
M443T517	1376791.64626753	6382199.67306199	1001827.19017543	329567.868968909	7297583.07826367	6000403.12144847	3015299.4254013	1265555.25812659	4310752.06398543	1118713.61734328	3008371.38624378	5006654.66908314	10966625.6161923	9135504.23144419	3790602.67925546	3649095.17523991	6766972.47405361	587172.791722485	4818518.05038615	980261.567395373	6078091.61784593	5518399.21755027	5314304.98808446	5612442.5897595	5235560.80200508	4565201.76129984	4256816.70995595	4125214.47222997	3724003.10493213	2841233.7073558
M444T517	242844.821715537	1056590.1433671	174734.062770101	50056.0415867551	1261857.76386405	1028756.71992324	504629.108302421	228773.992445975	736766.68574424	204463.735786888	519417.72871732	850064.657804278	2078857.87744534	1715469.62082518	643790.8298401	654643.895327213	1266604.98040658	93010.8978435267	879240.229678955	169069.210897629	994027.174052914	0	862081.771669764	941134.747696288	880623.05319882	790658.35663902	727114.74097033	700776.166404271	631164.964562235	503359.860035114
